,targets_x,targets_y,scores
998,9,13,39.096849570609166
999,5,2,39.096849570609166
1000,17,16,48.5616537604039
1001,3,4,48.5616537604039
1002,2,18,48.5616537604039
1003,3,8,48.5616537604039
1004,10,14,48.5616537604039
1005,8,2,35.53515290456348
1006,7,16,35.53515290456348
1007,13,8,35.53515290456348
1008,10,13,35.53515290456348
1009,2,7,35.53515290456348
1010,11,14,44.261811686796975
1011,19,18,44.261811686796975
1012,2,15,44.261811686796975
1013,18,0,44.261811686796975
1014,16,14,44.261811686796975
1015,6,8,35.167094819344626
1016,7,18,35.167094819344626
1017,17,8,35.167094819344626
1018,6,4,35.167094819344626
1019,7,2,35.167094819344626
1020,7,17,36.79192196973505
1021,10,14,36.79192196973505
1022,6,11,36.79192196973505
1023,3,8,36.79192196973505
1024,18,3,36.79192196973505
1025,2,14,41.031204123802
1026,16,2,41.031204123802
1027,1,17,41.031204123802
1028,10,2,41.031204123802
1029,11,3,41.031204123802
1030,17,15,40.88815007256714
1031,3,2,40.88815007256714
1032,7,16,40.88815007256714
1033,18,16,40.88815007256714
1034,6,8,40.88815007256714
1035,10,12,45.84794016274172
1036,18,17,45.84794016274172
1037,3,0,45.84794016274172
1038,9,18,45.84794016274172
1039,1,13,45.84794016274172
1040,10,14,24.08143767324795
1041,7,17,24.08143767324795
1042,18,16,24.08143767324795
1043,19,11,24.08143767324795
1044,18,15,24.08143767324795
1045,11,10,42.00415560456844
1046,16,7,42.00415560456844
1047,19,15,42.00415560456844
1048,6,4,42.00415560456844
1049,0,5,42.00415560456844
1050,15,7,34.429898896830316
1051,0,7,34.429898896830316
1052,17,4,34.429898896830316
1053,8,2,34.429898896830316
1054,15,14,34.429898896830316
1055,18,2,47.597081761236296
1056,5,2,47.597081761236296
1057,2,15,47.597081761236296
1058,9,13,47.597081761236296
1059,17,14,47.597081761236296
1060,18,10,39.80181787400947
1061,1,16,39.80181787400947
1062,17,6,39.80181787400947
1063,2,10,39.80181787400947
1064,10,15,39.80181787400947
1065,12,16,33.17644228051589
1066,5,11,33.17644228051589
1067,1,15,33.17644228051589
1068,8,18,33.17644228051589
1069,0,19,33.17644228051589
1070,9,2,30.468809532496675
1071,4,12,30.468809532496675
1072,18,3,30.468809532496675
1073,15,0,30.468809532496675
1074,14,0,30.468809532496675
1075,19,2,42.692634417070984
1076,10,10,42.692634417070984
1077,19,19,42.692634417070984
1078,9,16,42.692634417070984
1079,18,15,42.692634417070984
1080,12,11,35.46397153589408
1081,17,14,35.46397153589408
1082,1,19,35.46397153589408
1083,0,16,35.46397153589408
1084,11,13,35.46397153589408
1085,2,8,27.02274226879809
1086,4,11,27.02274226879809
1087,4,18,27.02274226879809
1088,5,11,27.02274226879809
1089,5,17,27.02274226879809
1090,18,7,39.45568486552818
1091,2,0,39.45568486552818
1092,3,0,39.45568486552818
1093,18,0,39.45568486552818
1094,19,0,39.45568486552818
1095,12,14,35.191630076519296
1096,11,15,35.191630076519296
1097,2,17,35.191630076519296
1098,7,2,35.191630076519296
1099,17,13,35.191630076519296
1100,7,3,47.348743955135454
1101,14,8,47.348743955135454
1102,1,14,47.348743955135454
1103,6,18,47.348743955135454
1104,2,19,47.348743955135454
1105,0,13,52.75886816819993
1106,18,14,52.75886816819993
1107,18,7,52.75886816819993
1108,12,4,52.75886816819993
1109,18,7,52.75886816819993
1110,11,11,24.28907396913334
1111,8,14,24.28907396913334
1112,16,15,24.28907396913334
1113,17,2,24.28907396913334
1114,9,14,24.28907396913334
1115,11,15,48.610526525435844
1116,19,2,48.610526525435844
1117,1,19,48.610526525435844
1118,12,8,48.610526525435844
1119,6,4,48.610526525435844
1120,4,10,43.10538023037774
1121,9,2,43.10538023037774
1122,0,6,43.10538023037774
1123,6,18,43.10538023037774
1124,1,0,43.10538023037774
1125,18,1,42.832690657823946
1126,15,3,42.832690657823946
1127,12,9,42.832690657823946
1128,4,17,42.832690657823946
1129,2,17,42.832690657823946
1130,1,19,56.92870487708965
1131,19,17,56.92870487708965
1132,9,19,56.92870487708965
1133,19,17,56.92870487708965
1134,4,1,56.92870487708965
1135,10,18,24.73487765479653
1136,8,4,24.73487765479653
1137,12,16,24.73487765479653
1138,17,16,24.73487765479653
1139,8,14,24.73487765479653
1140,9,4,28.84805753483358
1141,4,8,28.84805753483358
1142,9,1,28.84805753483358
1143,9,17,28.84805753483358
1144,7,3,28.84805753483358
1145,17,14,29.548128940451193
1146,8,13,29.548128940451193
1147,11,5,29.548128940451193
1148,6,11,29.548128940451193
1149,13,10,29.548128940451193
1150,9,3,38.854200455035375
1151,17,7,38.854200455035375
1152,12,14,38.854200455035375
1153,1,14,38.854200455035375
1154,16,3,38.854200455035375
1155,11,16,44.041453894120195
1156,2,12,44.041453894120195
1157,0,0,44.041453894120195
1158,12,9,44.041453894120195
1159,3,7,44.041453894120195
1160,17,4,27.384659907298715
1161,3,3,27.384659907298715
1162,6,3,27.384659907298715
1163,15,0,27.384659907298715
1164,6,3,27.384659907298715
1165,2,11,27.69088463934534
1166,1,5,27.69088463934534
1167,0,15,27.69088463934534
1168,2,6,27.69088463934534
1169,6,10,27.69088463934534
1170,18,11,37.05705001769029
1171,9,2,37.05705001769029
1172,19,2,37.05705001769029
1173,11,4,37.05705001769029
1174,2,6,37.05705001769029
1175,10,10,22.246566202112398
1176,13,9,22.246566202112398
1177,19,1,22.246566202112398
1178,19,0,22.246566202112398
1179,19,3,22.246566202112398
1180,7,18,33.67229281587035
1181,4,10,33.67229281587035
1182,9,17,33.67229281587035
1183,7,3,33.67229281587035
1184,7,9,33.67229281587035
1185,19,18,27.46435237007326
1186,17,14,27.46435237007326
1187,12,9,27.46435237007326
1188,19,12,27.46435237007326
1189,7,17,27.46435237007326
1190,2,3,41.15819904459985
1191,8,18,41.15819904459985
1192,17,7,41.15819904459985
1193,11,10,41.15819904459985
1194,3,3,41.15819904459985
1195,0,14,50.83914702029764
1196,18,6,50.83914702029764
1197,18,1,50.83914702029764
1198,2,7,50.83914702029764
1199,11,11,50.83914702029764
1200,16,12,45.590200559865835
1201,8,8,45.590200559865835
1202,3,4,45.590200559865835
1203,2,8,45.590200559865835
1204,5,16,45.590200559865835
1205,16,0,45.02970594165522
1206,1,18,45.02970594165522
1207,18,8,45.02970594165522
1208,10,15,45.02970594165522
1209,12,14,45.02970594165522
1210,12,8,46.59439403500874
1211,19,10,46.59439403500874
1212,19,2,46.59439403500874
1213,7,17,46.59439403500874
1214,1,5,46.59439403500874
1215,10,2,38.95401481650458
1216,8,2,38.95401481650458
1217,11,10,38.95401481650458
1218,3,17,38.95401481650458
1219,19,15,38.95401481650458
1220,8,12,44.23082635467831
1221,11,3,44.23082635467831
1222,0,12,44.23082635467831
1223,19,16,44.23082635467831
1224,9,1,44.23082635467831
1225,17,8,32.910655408225665
1226,18,8,32.910655408225665
1227,7,4,32.910655408225665
1228,19,19,32.910655408225665
1229,19,1,32.910655408225665
1230,12,15,26.077305850848497
1231,3,17,26.077305850848497
1232,19,18,26.077305850848497
1233,18,16,26.077305850848497
1234,19,17,26.077305850848497
1235,2,15,46.18165506439747
1236,18,18,46.18165506439747
1237,18,15,46.18165506439747
1238,17,7,46.18165506439747
1239,10,19,46.18165506439747
1240,17,15,46.66200567806135
1241,11,15,46.66200567806135
1242,2,1,46.66200567806135
1243,1,5,46.66200567806135
1244,4,1,46.66200567806135
1245,0,15,57.36733531631536
1246,0,4,57.36733531631536
1247,18,17,57.36733531631536
1248,10,3,57.36733531631536
1249,17,13,57.36733531631536
1250,2,3,36.64724142053715
1251,5,3,36.64724142053715
1252,17,8,36.64724142053715
1253,1,0,36.64724142053715
1254,15,14,36.64724142053715
1255,5,1,45.468913817260756
1256,18,14,45.468913817260756
1257,19,12,45.468913817260756
1258,19,18,45.468913817260756
1259,8,8,45.468913817260756
1260,16,2,49.056312701273825
1261,5,11,49.056312701273825
1262,1,13,49.056312701273825
1263,10,12,49.056312701273825
1264,1,14,49.056312701273825
1265,1,17,58.080129437522714
1266,8,4,58.080129437522714
1267,10,5,58.080129437522714
1268,4,4,58.080129437522714
1269,19,1,58.080129437522714
1270,4,2,35.73943433868321
1271,2,9,35.73943433868321
1272,11,11,35.73943433868321
1273,15,3,35.73943433868321
1274,15,7,35.73943433868321
1275,11,5,33.75541513506754
1276,12,9,33.75541513506754
1277,2,4,33.75541513506754
1278,8,19,33.75541513506754
1279,12,12,33.75541513506754
1280,16,7,38.6813515278831
1281,1,12,38.6813515278831
1282,17,14,38.6813515278831
1283,11,16,38.6813515278831
1284,2,9,38.6813515278831
1285,18,5,31.424675430910177
1286,19,6,31.424675430910177
1287,10,17,31.424675430910177
1288,11,4,31.424675430910177
1289,6,9,31.424675430910177
1290,18,7,47.96006821426893
1291,10,0,47.96006821426893
1292,6,8,47.96006821426893
1293,0,16,47.96006821426893
1294,7,8,47.96006821426893
1295,6,17,43.12137785975032
1296,7,3,43.12137785975032
1297,4,0,43.12137785975032
1298,2,17,43.12137785975032
1299,12,13,43.12137785975032
1300,9,2,32.29792927630526
1301,5,3,32.29792927630526
1302,11,14,32.29792927630526
1303,8,1,32.29792927630526
1304,19,11,32.29792927630526
1305,17,12,46.78627556028431
1306,4,1,46.78627556028431
1307,18,0,46.78627556028431
1308,9,2,46.78627556028431
1309,19,19,46.78627556028431
1310,1,18,51.76990833934756
1311,17,12,51.76990833934756
1312,9,19,51.76990833934756
1313,2,3,51.76990833934756
1314,11,16,51.76990833934756
1315,19,16,30.47520717928372
1316,2,4,30.47520717928372
1317,8,8,30.47520717928372
1318,10,11,30.47520717928372
1319,17,14,30.47520717928372
1320,16,4,40.86929744466469
1321,1,17,40.86929744466469
1322,9,17,40.86929744466469
1323,16,4,40.86929744466469
1324,8,13,40.86929744466469
1325,2,7,52.11892629271786
1326,18,17,52.11892629271786
1327,0,18,52.11892629271786
1328,11,13,52.11892629271786
1329,13,8,52.11892629271786
1330,10,0,26.006122082891146
1331,9,16,26.006122082891146
1332,10,14,26.006122082891146
1333,9,0,26.006122082891146
1334,11,9,26.006122082891146
1335,16,8,31.726223413863995
1336,10,4,31.726223413863995
1337,9,18,31.726223413863995
1338,18,5,31.726223413863995
1339,8,0,31.726223413863995
1340,5,2,47.58214923568046
1341,4,0,47.58214923568046
1342,8,17,47.58214923568046
1343,9,12,47.58214923568046
1344,0,19,47.58214923568046
1345,8,2,36.83835675510492
1346,8,12,36.83835675510492
1347,9,17,36.83835675510492
1348,16,7,36.83835675510492
1349,4,1,36.83835675510492
1350,18,13,52.632191877819274
1351,18,0,52.632191877819274
1352,11,0,52.632191877819274
1353,6,9,52.632191877819274
1354,1,14,52.632191877819274
1355,16,12,34.01854321137015
1356,13,9,34.01854321137015
1357,6,8,34.01854321137015
1358,13,9,34.01854321137015
1359,0,17,34.01854321137015
1360,2,5,41.11564707758868
1361,12,16,41.11564707758868
1362,1,14,41.11564707758868
1363,16,15,41.11564707758868
1364,16,15,41.11564707758868
1365,8,3,43.47013371549862
1366,8,18,43.47013371549862
1367,19,18,43.47013371549862
1368,7,18,43.47013371549862
1369,18,12,43.47013371549862
1370,8,12,35.68810272099048
1371,15,0,35.68810272099048
1372,10,19,35.68810272099048
1373,7,16,35.68810272099048
1374,18,3,35.68810272099048
1375,9,18,41.318424301710465
1376,19,15,41.318424301710465
1377,4,8,41.318424301710465
1378,19,7,41.318424301710465
1379,14,8,41.318424301710465
1380,12,13,28.237541947833563
1381,8,16,28.237541947833563
1382,3,12,28.237541947833563
1383,17,14,28.237541947833563
1384,5,17,28.237541947833563
1385,4,12,37.01514539721523
1386,15,15,37.01514539721523
1387,6,3,37.01514539721523
1388,10,14,37.01514539721523
1389,7,2,37.01514539721523
1390,1,0,41.82385113777328
1391,0,7,41.82385113777328
1392,17,12,41.82385113777328
1393,11,5,41.82385113777328
1394,10,3,41.82385113777328
1395,1,13,55.37147929009328
1396,16,0,55.37147929009328
1397,19,12,55.37147929009328
1398,7,2,55.37147929009328
1399,10,11,55.37147929009328
1400,10,17,33.326595634471715
1401,19,4,33.326595634471715
1402,18,2,33.326595634471715
1403,19,7,33.326595634471715
1404,10,10,33.326595634471715
1405,9,0,42.10704511546247
1406,1,16,42.10704511546247
1407,3,2,42.10704511546247
1408,10,0,42.10704511546247
1409,3,18,42.10704511546247
1410,6,2,48.00295789633735
1411,19,17,48.00295789633735
1412,7,17,48.00295789633735
1413,14,0,48.00295789633735
1414,11,0,48.00295789633735
1415,3,0,50.61676024324563
1416,8,2,50.61676024324563
1417,17,14,50.61676024324563
1418,16,12,50.61676024324563
1419,3,16,50.61676024324563
1420,11,11,38.52232894165137
1421,16,8,38.52232894165137
1422,3,2,38.52232894165137
1423,5,17,38.52232894165137
1424,3,3,38.52232894165137
1425,9,19,42.32271487598454
1426,5,1,42.32271487598454
1427,19,11,42.32271487598454
1428,6,3,42.32271487598454
1429,11,13,42.32271487598454
1430,3,2,37.496796631158354
1431,3,16,37.496796631158354
1432,7,3,37.496796631158354
1433,11,13,37.496796631158354
1434,10,5,37.496796631158354
1435,18,0,39.276829821639566
1436,5,10,39.276829821639566
1437,7,9,39.276829821639566
1438,9,18,39.276829821639566
1439,17,0,39.276829821639566
1440,11,10,14.739008431082116
1441,10,3,14.739008431082116
1442,12,11,14.739008431082116
1443,11,11,14.739008431082116
1444,8,13,14.739008431082116
1445,1,13,47.38009316893135
1446,6,3,47.38009316893135
1447,8,0,47.38009316893135
1448,10,16,47.38009316893135
1449,16,3,47.38009316893135
1450,19,19,58.09048436824578
1451,17,0,58.09048436824578
1452,11,4,58.09048436824578
1453,10,1,58.09048436824578
1454,1,19,58.09048436824578
1455,2,1,41.5537584271399
1456,5,1,41.5537584271399
1457,3,18,41.5537584271399
1458,0,6,41.5537584271399
1459,16,4,41.5537584271399
1460,4,12,51.366470795010045
1461,4,2,51.366470795010045
1462,11,3,51.366470795010045
1463,18,19,51.366470795010045
1464,19,6,51.366470795010045
1465,11,4,49.130210404729
1466,18,11,49.130210404729
1467,11,13,49.130210404729
1468,1,17,49.130210404729
1469,0,0,49.130210404729
1470,19,6,32.398979842645915
1471,17,14,32.398979842645915
1472,12,15,32.398979842645915
1473,9,17,32.398979842645915
1474,17,2,32.398979842645915
1475,3,10,37.176231606141656
1476,13,8,37.176231606141656
1477,7,3,37.176231606141656
1478,10,2,37.176231606141656
1479,12,15,37.176231606141656
1480,18,7,53.165581162420665
1481,1,16,53.165581162420665
1482,2,10,53.165581162420665
1483,11,17,53.165581162420665
1484,1,17,53.165581162420665
1485,4,4,51.52498792751371
1486,1,18,51.52498792751371
1487,18,15,51.52498792751371
1488,0,13,51.52498792751371
1489,5,11,51.52498792751371
1490,5,4,50.20182801409885
1491,18,19,50.20182801409885
1492,0,7,50.20182801409885
1493,16,7,50.20182801409885
1494,1,17,50.20182801409885
1495,9,12,25.087868800370227
1496,12,12,25.087868800370227
1497,2,16,25.087868800370227
1498,12,13,25.087868800370227
1499,3,17,25.087868800370227
1500,2,17,52.17474332205144
1501,1,0,52.17474332205144
1502,3,12,52.17474332205144
1503,17,3,52.17474332205144
1504,18,8,52.17474332205144
1505,18,5,36.403074507176385
1506,19,7,36.403074507176385
1507,17,15,36.403074507176385
1508,11,14,36.403074507176385
1509,4,2,36.403074507176385
1510,3,11,39.160165056386674
1511,18,15,39.160165056386674
1512,1,17,39.160165056386674
1513,17,14,39.160165056386674
1514,11,17,39.160165056386674
1515,3,3,50.645364546836866
1516,16,8,50.645364546836866
1517,9,17,50.645364546836866
1518,17,14,50.645364546836866
1519,5,17,50.645364546836866
1520,8,14,25.723682427666734
1521,18,12,25.723682427666734
1522,15,8,25.723682427666734
1523,8,18,25.723682427666734
1524,12,15,25.723682427666734
1525,2,1,52.869143620238376
1526,2,14,52.869143620238376
1527,10,17,52.869143620238376
1528,4,8,52.869143620238376
1529,2,18,52.869143620238376
1530,1,15,36.80953753784449
1531,15,15,36.80953753784449
1532,8,0,36.80953753784449
1533,0,16,36.80953753784449
1534,4,12,36.80953753784449
1535,9,17,35.97458122473296
1536,7,7,35.97458122473296
1537,17,0,35.97458122473296
1538,19,12,35.97458122473296
1539,8,8,35.97458122473296
1540,1,14,44.71181274404522
1541,19,2,44.71181274404522
1542,2,14,44.71181274404522
1543,17,2,44.71181274404522
1544,7,8,44.71181274404522
1545,13,9,41.20681827453675
1546,3,17,41.20681827453675
1547,19,5,41.20681827453675
1548,12,16,41.20681827453675
1549,2,14,41.20681827453675
1550,3,10,51.069773173422746
1551,16,7,51.069773173422746
1552,17,11,51.069773173422746
1553,0,19,51.069773173422746
1554,4,0,51.069773173422746
1555,17,14,40.44373235376262
1556,17,15,40.44373235376262
1557,6,4,40.44373235376262
1558,19,4,40.44373235376262
1559,1,13,40.44373235376262
1560,4,11,35.95933395026351
1561,18,14,35.95933395026351
1562,9,12,35.95933395026351
1563,0,5,35.95933395026351
1564,10,3,35.95933395026351
1565,3,17,39.675340781929854
1566,11,13,39.675340781929854
1567,4,17,39.675340781929854
1568,2,7,39.675340781929854
1569,10,0,39.675340781929854
1570,12,15,35.893880594649225
1571,8,12,35.893880594649225
1572,0,6,35.893880594649225
1573,14,8,35.893880594649225
1574,9,0,35.893880594649225
1575,9,18,33.36829602203479
1576,1,18,33.36829602203479
1577,10,5,33.36829602203479
1578,12,8,33.36829602203479
1579,10,4,33.36829602203479
1580,11,15,24.51028374728471
1581,12,10,24.51028374728471
1582,19,11,24.51028374728471
1583,19,19,24.51028374728471
1584,19,10,24.51028374728471
1585,9,19,47.33314722764629
1586,19,12,47.33314722764629
1587,1,17,47.33314722764629
1588,3,9,47.33314722764629
1589,3,3,47.33314722764629
1590,16,4,33.47780307304187
1591,1,5,33.47780307304187
1592,9,4,33.47780307304187
1593,18,3,33.47780307304187
1594,15,15,33.47780307304187
1595,10,4,34.76614376745179
1596,3,16,34.76614376745179
1597,11,5,34.76614376745179
1598,12,14,34.76614376745179
1599,0,13,34.76614376745179
1600,19,12,34.33718500435934
1601,12,4,34.33718500435934
1602,6,11,34.33718500435934
1603,4,16,34.33718500435934
1604,16,14,34.33718500435934
1605,7,13,30.277780607652847
1606,5,3,30.277780607652847
1607,0,12,30.277780607652847
1608,12,11,30.277780607652847
1609,10,14,30.277780607652847
1610,8,2,29.957604671726152
1611,17,12,29.957604671726152
1612,18,10,29.957604671726152
1613,10,1,29.957604671726152
1614,12,15,29.957604671726152
1615,3,18,41.139446100474096
1616,16,3,41.139446100474096
1617,7,9,41.139446100474096
1618,12,8,41.139446100474096
1619,1,13,41.139446100474096
1620,16,7,35.662020944480034
1621,10,18,35.662020944480034
1622,15,15,35.662020944480034
1623,16,16,35.662020944480034
1624,4,3,35.662020944480034
1625,7,16,44.562553760266766
1626,8,3,44.562553760266766
1627,4,17,44.562553760266766
1628,19,3,44.562553760266766
1629,0,12,44.562553760266766
1630,16,2,44.55654251991497
1631,19,10,44.55654251991497
1632,10,1,44.55654251991497
1633,0,18,44.55654251991497
1634,5,10,44.55654251991497
1635,5,12,30.276271278577987
1636,0,18,30.276271278577987
1637,3,18,30.276271278577987
1638,12,11,30.276271278577987
1639,7,18,30.276271278577987
1640,2,18,49.90124663829655
1641,1,16,49.90124663829655
1642,13,0,49.90124663829655
1643,9,13,49.90124663829655
1644,17,7,49.90124663829655
1645,19,19,49.08353590310507
1646,11,16,49.08353590310507
1647,6,9,49.08353590310507
1648,16,3,49.08353590310507
1649,1,12,49.08353590310507
1650,4,8,41.881787906213354
1651,18,11,41.881787906213354
1652,19,15,41.881787906213354
1653,0,5,41.881787906213354
1654,7,9,41.881787906213354
1655,10,2,27.922499389946278
1656,10,12,27.922499389946278
1657,18,2,27.922499389946278
1658,10,17,27.922499389946278
1659,10,3,27.922499389946278
1660,10,5,36.19299905490893
1661,3,0,36.19299905490893
1662,12,10,36.19299905490893
1663,18,2,36.19299905490893
1664,18,12,36.19299905490893
1665,9,17,34.18389074156353
1666,16,6,34.18389074156353
1667,5,2,34.18389074156353
1668,8,17,34.18389074156353
1669,2,10,34.18389074156353
1670,11,5,34.866034544286684
1671,3,17,34.866034544286684
1672,8,18,34.866034544286684
1673,8,14,34.866034544286684
1674,6,18,34.866034544286684
1675,3,18,52.76664337414583
1676,1,19,52.76664337414583
1677,18,11,52.76664337414583
1678,15,3,52.76664337414583
1679,1,5,52.76664337414583
1680,9,1,38.770689743164226
1681,9,3,38.770689743164226
1682,6,17,38.770689743164226
1683,0,14,38.770689743164226
1684,5,1,38.770689743164226
1685,9,3,38.240769452045335
1686,12,9,38.240769452045335
1687,11,17,38.240769452045335
1688,3,18,38.240769452045335
1689,2,11,38.240769452045335
1690,0,12,45.860860748434945
1691,1,17,45.860860748434945
1692,2,4,45.860860748434945
1693,16,0,45.860860748434945
1694,2,5,45.860860748434945
1695,15,15,40.23427117963324
1696,0,6,40.23427117963324
1697,6,2,40.23427117963324
1698,17,8,40.23427117963324
1699,11,10,40.23427117963324
1700,19,7,33.769168161033335
1701,5,3,33.769168161033335
1702,10,0,33.769168161033335
1703,9,14,33.769168161033335
1704,18,7,33.769168161033335
1705,17,11,44.33397209456191
1706,11,16,44.33397209456191
1707,1,12,44.33397209456191
1708,0,16,44.33397209456191
1709,0,18,44.33397209456191
1710,6,11,41.19240494361528
1711,8,3,41.19240494361528
1712,19,4,41.19240494361528
1713,17,14,41.19240494361528
1714,9,0,41.19240494361528
1715,6,2,30.933876404271587
1716,19,8,30.933876404271587
1717,9,2,30.933876404271587
1718,5,10,30.933876404271587
1719,12,0,30.933876404271587
1720,19,0,48.83225489202904
1721,19,6,48.83225489202904
1722,8,14,48.83225489202904
1723,9,19,48.83225489202904
1724,4,0,48.83225489202904
1725,8,8,34.27808856612437
1726,17,12,34.27808856612437
1727,4,11,34.27808856612437
1728,18,12,34.27808856612437
1729,18,2,34.27808856612437
1730,18,6,40.197778610712454
1731,10,4,40.197778610712454
1732,3,3,40.197778610712454
1733,13,10,40.197778610712454
1734,19,18,40.197778610712454
1735,10,10,27.58459752681801
1736,9,3,27.58459752681801
1737,13,8,27.58459752681801
1738,16,0,27.58459752681801
1739,16,15,27.58459752681801
1740,18,5,43.03355952633383
1741,4,8,43.03355952633383
1742,0,12,43.03355952633383
1743,18,4,43.03355952633383
1744,19,16,43.03355952633383
1745,12,9,31.902832471373063
1746,4,12,31.902832471373063
1747,0,15,31.902832471373063
1748,2,15,31.902832471373063
1749,10,13,31.902832471373063
1750,9,13,38.41451511072874
1751,18,11,38.41451511072874
1752,2,7,38.41451511072874
1753,0,14,38.41451511072874
1754,6,9,38.41451511072874
1755,7,17,38.00804312594896
1756,12,0,38.00804312594896
1757,4,9,38.00804312594896
1758,16,6,38.00804312594896
1759,6,16,38.00804312594896
1760,18,0,61.30719818838404
1761,9,19,61.30719818838404
1762,0,15,61.30719818838404
1763,15,15,61.30719818838404
1764,6,9,61.30719818838404
1765,2,5,37.28377202206069
1766,8,19,37.28377202206069
1767,9,17,37.28377202206069
1768,8,14,37.28377202206069
1769,1,5,37.28377202206069
1770,18,3,54.00729645856277
1771,10,16,54.00729645856277
1772,4,11,54.00729645856277
1773,10,13,54.00729645856277
1774,1,18,54.00729645856277
1775,16,14,38.37716455067306
1776,12,8,38.37716455067306
1777,3,2,38.37716455067306
1778,7,3,38.37716455067306
1779,7,4,38.37716455067306
1780,3,3,42.042809958553455
1781,6,9,42.042809958553455
1782,0,15,42.042809958553455
1783,11,12,42.042809958553455
1784,1,14,42.042809958553455
1785,7,3,43.93577690256946
1786,16,16,43.93577690256946
1787,19,12,43.93577690256946
1788,12,10,43.93577690256946
1789,4,10,43.93577690256946
1790,15,3,40.21774454338183
1791,5,16,40.21774454338183
1792,17,11,40.21774454338183
1793,19,11,40.21774454338183
1794,6,18,40.21774454338183
1795,3,2,25.212114655815178
1796,6,2,25.212114655815178
1797,5,4,25.212114655815178
1798,2,9,25.212114655815178
1799,9,1,25.212114655815178
1800,4,0,30.077206024174814
1801,8,1,30.077206024174814
1802,8,4,30.077206024174814
1803,10,10,30.077206024174814
1804,19,0,30.077206024174814
1805,0,19,61.42711821130249
1806,3,7,61.42711821130249
1807,17,14,61.42711821130249
1808,12,4,61.42711821130249
1809,10,2,61.42711821130249
1810,1,17,51.08487166517132
1811,2,16,51.08487166517132
1812,2,7,51.08487166517132
1813,18,14,51.08487166517132
1814,0,0,51.08487166517132
1815,16,12,55.383773295171714
1816,0,18,55.383773295171714
1817,19,1,55.383773295171714
1818,9,1,55.383773295171714
1819,1,17,55.383773295171714
1820,16,14,22.311032115657177
1821,7,9,22.311032115657177
1822,16,15,22.311032115657177
1823,19,10,22.311032115657177
1824,10,13,22.311032115657177
1825,16,13,42.54876577141534
1826,7,7,42.54876577141534
1827,18,14,42.54876577141534
1828,1,5,42.54876577141534
1829,0,6,42.54876577141534
1830,2,16,57.069112170076394
1831,10,4,57.069112170076394
1832,19,7,57.069112170076394
1833,10,1,57.069112170076394
1834,8,0,57.069112170076394
1835,13,10,41.27068778147758
1836,19,2,41.27068778147758
1837,18,14,41.27068778147758
1838,11,15,41.27068778147758
1839,1,16,41.27068778147758
1840,2,15,52.19431270053373
1841,3,2,52.19431270053373
1842,10,16,52.19431270053373
1843,8,1,52.19431270053373
1844,19,0,52.19431270053373
1845,5,12,35.76482169946659
1846,8,16,35.76482169946659
1847,6,3,35.76482169946659
1848,16,13,35.76482169946659
1849,8,19,35.76482169946659
1850,2,19,53.66516700070629
1851,19,4,53.66516700070629
1852,11,5,53.66516700070629
1853,2,4,53.66516700070629
1854,2,16,53.66516700070629
1855,9,4,24.86537158041663
1856,13,10,24.86537158041663
1857,17,15,24.86537158041663
1858,17,11,24.86537158041663
1859,10,4,24.86537158041663
1860,19,4,48.0332583263254
1861,0,5,48.0332583263254
1862,4,1,48.0332583263254
1863,11,4,48.0332583263254
1864,2,11,48.0332583263254
1865,12,0,44.68796563870679
1866,3,10,44.68796563870679
1867,11,9,44.68796563870679
1868,16,16,44.68796563870679
1869,11,15,44.68796563870679
1870,0,4,48.11978222228002
1871,10,17,48.11978222228002
1872,7,17,48.11978222228002
1873,2,12,48.11978222228002
1874,11,15,48.11978222228002
1875,10,5,38.99580816138157
1876,2,6,38.99580816138157
1877,2,14,38.99580816138157
1878,1,18,38.99580816138157
1879,7,2,38.99580816138157
1880,12,15,30.643102825270876
1881,9,2,30.643102825270876
1882,12,0,30.643102825270876
1883,9,2,30.643102825270876
1884,10,1,30.643102825270876
1885,8,8,39.1565037903889
1886,18,0,39.1565037903889
1887,12,12,39.1565037903889
1888,5,4,39.1565037903889
1889,6,17,39.1565037903889
1890,0,7,41.17062484779586
1891,18,15,41.17062484779586
1892,4,1,41.17062484779586
1893,0,7,41.17062484779586
1894,19,16,41.17062484779586
1895,17,14,39.85652164699992
1896,1,6,39.85652164699992
1897,15,0,39.85652164699992
1898,16,3,39.85652164699992
1899,16,15,39.85652164699992
1900,19,2,35.68940581873269
1901,4,16,35.68940581873269
1902,8,16,35.68940581873269
1903,16,3,35.68940581873269
1904,19,1,35.68940581873269
1905,2,11,28.265571508936794
1906,3,2,28.265571508936794
1907,12,10,28.265571508936794
1908,2,9,28.265571508936794
1909,3,2,28.265571508936794
1910,2,2,49.52428660315045
1911,9,18,49.52428660315045
1912,18,0,49.52428660315045
1913,6,2,49.52428660315045
1914,2,14,49.52428660315045
1915,9,19,36.904995984474624
1916,2,5,36.904995984474624
1917,16,14,36.904995984474624
1918,12,16,36.904995984474624
1919,2,16,36.904995984474624
1920,9,12,30.675275389300918
1921,19,3,30.675275389300918
1922,3,11,30.675275389300918
1923,11,13,30.675275389300918
1924,16,4,30.675275389300918
1925,19,11,41.27060105834837
1926,19,3,41.27060105834837
1927,5,16,41.27060105834837
1928,10,5,41.27060105834837
1929,10,18,41.27060105834837
1930,17,4,31.22248958941044
